"Track No.","Track Name",Artists,Genres,Popularity,Valence,Danceability,Energy,Liveness,Instrumentalness,Loudness,Speechiness,Acousticness,Tempo,Duration_ms
166,Cowbelgian,"Awanto 3","alternative pop/alternative rock/dance rock/experimental rock/garage rock/gbvfi/grunge/hardcore punk/indie rock/jangle pop/lo-fi/math rock/neo-psychedelic/new wave/noise pop/noise rock/post-hardcore/post-punk/power pop/punk/punk blues/uk post-punk",2,0.254,0.706,0.655,0.059,0.351,-7.477,0.0861,0.000992,149.986,601252
167,Jellinekrace,"Awanto 3","alternative pop/alternative rock/dance rock/experimental rock/garage rock/gbvfi/grunge/hardcore punk/indie rock/jangle pop/lo-fi/math rock/neo-psychedelic/new wave/noise pop/noise rock/post-hardcore/post-punk/power pop/punk/punk blues/uk post-punk",1,0.296,0.621,0.838,0.268,0.165,-6.463,0.207,0.000135,159.965,471892
168,"The Wall","Awanto 3","alternative pop/alternative rock/dance rock/experimental rock/garage rock/gbvfi/grunge/hardcore punk/indie rock/jangle pop/lo-fi/math rock/neo-psychedelic/new wave/noise pop/noise rock/post-hardcore/post-punk/power pop/punk/punk blues/uk post-punk",2,0.127,0.527,0.702,0.221,0.886,-9.969,0.0369,0.00271,119.809,368165
169,"Baila Con Paula","Awanto 3/Jungle By Night","alternative pop/alternative rock/dance rock/experimental rock/garage rock/gbvfi/grunge/hardcore punk/indie rock/jangle pop/lo-fi/math rock/neo-psychedelic/new wave/noise pop/noise rock/post-hardcore/post-punk/power pop/punk/punk blues/uk post-punk",37,0.915,0.916,0.739,0.0416,0.848,-6.519,0.0391,0.0458,115.95,339640
170,"Number One (feat. Richie Havens & Son Little)","Portugal. The Man/Richie Havens/Son Little","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",54,0.34,0.486,0.504,0.695,0.00135,-7.591,0.0283,0.0453,89.523,321947
171,"Easy Tiger","Portugal. The Man","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",54,0.806,0.406,0.887,0.369,0,-4.427,0.083,0.0144,167.897,217467
172,"Live In The Moment","Portugal. The Man","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",70,0.235,0.546,0.583,0.115,0.173,-7.317,0.0348,0.002,128.017,246787
173,"Feel It Still","Portugal. The Man","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",85,0.754,0.801,0.795,0.0717,0.000113,-5.115,0.0504,0.0417,79.028,163253
174,"Rich Friends","Portugal. The Man","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",59,0.34,0.607,0.881,0.285,0.000344,-5.354,0.053,0.00545,94.994,221627
175,"Keep On","Portugal. The Man","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",54,0.783,0.667,0.681,0.0608,0.0462,-7.24,0.0333,0.251,139.993,203147
176,"So Young","Portugal. The Man","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",67,0.811,0.671,0.445,0.155,5.93E-5,-7.842,0.0291,0.348,75.996,246480
177,"Mr Lonely (feat. Fat Lip)","Portugal. The Man/Fatlip","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",52,0.566,0.571,0.743,0.424,0.000334,-8.819,0.0387,0.181,79.534,262733
178,"Tidal Wave","Portugal. The Man","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",64,0.399,0.551,0.741,0.0707,0.00603,-4.245,0.029,0.00648,79.984,211720
179,"Noise Pollution (feat. Mary Elizabeth Winstead & Zoe Manville) - Version A, Vocal Up Mix 1.3","Portugal. The Man/Mary Elizabeth Winstead/Zoe Manville","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",54,0.433,0.477,0.808,0.176,0.00013,-2.522,0.0571,0.133,100.004,225187
180,Korea,"White Suns","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",3,0.0395,0.178,0.831,0.368,0.706,-7.643,0.0863,0.00074,123.791,876748
181,Pilgrim,"White Suns","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",2,0.113,0.166,0.0961,0.341,0.943,-9.009,0.0485,0.000329,121.769,391593
182,"A Year Without Summer","White Suns","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",2,0.0786,0.138,0.649,0.13,0.648,-10.726,0.111,0.312,92.134,619980
183,"Medicine Walk","White Suns","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",1,0.0341,0.281,0.94,0.0972,0.874,-9.504,0.27,0.0608,98.486,488774
184,Mirage,"Toro y Moi","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",1,0.604,0.666,0.748,0.167,0.451,-4.703,0.0393,0.18,100.008,309227
185,"No Show","Toro y Moi","alternative pop/alternative rock/boston rock/dance rock/dance-punk/experimental/experimental rock/garage psych/garage rock/gbvfi/indie rock/lo-fi/math rock/neo-psychedelic/no wave/noise pop/noise rock/post-hardcore/post-punk/punk/punk blues/shoegaze/slow core",0,0.55,0.605,0.674,0.109,0.000275,-7.434,0.041,0.277,154.954,194747
186,"Mona Lisa","Toro y Moi","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",0,0.154,0.566,0.665,0.354,0.0012,-6.997,0.0346,0.387,123.021,255227
187,Pavement,"Toro y Moi","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",0,0.224,0.205,0.37,0.111,0.553,-14.958,0.0566,0.731,63.521,142000
188,"Don't Try","Toro y Moi","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",0,0.493,0.718,0.544,0.107,0.219,-8.71,0.0312,0.227,119.997,265627
189,Windows,"Toro y Moi","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",0,0.236,0.391,0.623,0.0967,0.00131,-6.497,0.0388,0.365,200.01,245813
190,Embarcadero,"Toro y Moi","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",0,0.292,0.704,0.676,0.104,0.454,-8.16,0.0368,0.403,120.031,166293
191,"Girl Like You","Toro y Moi","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",2,0.397,0.629,0.823,0.0801,0.039,-5.744,0.0597,0.35,169.961,223773
192,"You and I","Toro y Moi","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",0,0.226,0.284,0.456,0.13,0.000127,-9.757,0.0383,0.849,83.373,231240
193,Labyrinth,"Toro y Moi","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",1,0.279,0.861,0.421,0.102,0.624,-8.062,0.0481,0.377,105.002,241253
194,"Inside My Head","Toro y Moi","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",1,0.665,0.821,0.882,0.197,0.0179,-6.463,0.0525,0.16,112.997,251240
195,W.I.W.W.T.W.,"Toro y Moi","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",0,0.184,0.387,0.695,0.293,0.0143,-8.657,0.0965,0.273,159.946,428960
196,intro,"a i r s p o r t s","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",8,0.977,0.472,0.74,0.414,0.391,-11.882,0.037,0.96,95.527,63000
197,"Oruto (MegaDrive)","a i r s p o r t s","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",7,0.843,0.352,0.984,0.201,0.69,-11.735,0.149,0.108,175.743,196258
198,"don't need u","a i r s p o r t s","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",10,0.501,0.449,0.638,0.119,0.817,-10.359,0.0582,0.733,161.793,157000
199,"c c o o l d o w n n","a i r s p o r t s","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",14,0.788,0.316,0.917,0.0819,0.973,-12.322,0.0508,0.303,103.975,224499
200,"ProCell (June Winter)","a i r s p o r t s","alternative hip hop/detroit hip hop/hardcore hip hop/hip hop/indie r&b/neo soul/southern hip hop",9,0.0534,0.655,0.856,0.0792,0.278,-8.469,0.0484,0.567,128.462,111830
201,"I Can't Deny U","a i r s p o r t s","dance pop/hip hop/pop/pop rap/r&b/rap/southern hip hop/trap music",7,0.409,0.341,0.824,0.113,0.709,-9.892,0.27,0.792,155.33,145763
202,hype,"a i r s p o r t s","dance pop/hip hop/pop/pop rap/r&b/rap/southern hip hop/trap music",17,0.499,0.66,0.828,0.15,0.0379,-11.712,0.0722,0.33,109.325,229486
203,Y7,"a i r s p o r t s","canadian hip hop/hip hop/indie r&b/pop/pop rap/rap/southern hip hop/trap music/trap soul/underground hip hop",8,0.598,0.497,0.59,0.566,0.0374,-15.592,0.356,0.414,125.683,184021
204,"b a b e l a n d","a i r s p o r t s","dancehall/panamanian pop/reggae fusion",23,0.644,0.48,0.691,0.223,0.845,-12.57,0.0966,0.944,154.145,156797
205,"Maybe She's Born With It...","a i r s p o r t s",---,9,0.261,0.351,0.925,0.408,0.802,-12.552,0.24,0.605,90.912,216500
206,"Used Up ((Exit))","a i r s p o r t s","bass music/dubstep/electronic/future garage/hauntology/indie r&b/intelligent dance music/microhouse/trip hop/uk garage/wonky",8,0.491,0.304,0.842,0.358,0.914,-16.753,0.0977,0.0938,88.313,311485
207,Playground,"Moon Diagrams","bass music/dubstep/electronic/future garage/hauntology/indie r&b/intelligent dance music/microhouse/trip hop/uk garage/wonky",9,0.0375,0.188,0.134,0.0965,0.922,-21.572,0.0388,0.985,112.528,146315
208,"Moon Diagrams","Moon Diagrams","alternative hip hop",12,0.243,0.697,0.763,0.133,0.533,-10.273,0.03,0.292,120.033,219527
209,Nightmoves,"Moon Diagrams","alternative hip hop",23,0.0755,0.648,0.284,0.647,0.936,-14.557,0.0375,0.00723,119.985,398989
210,"Blue Ring","Moon Diagrams","alternative hip hop",10,0.0398,0.851,0.4,0.0893,0.854,-16.387,0.0465,0.104,120.016,693990
211,"The Ghost and the Host","Moon Diagrams","alternative hip hop",10,0.326,0.655,0.742,0.0941,0.831,-11.843,0.0433,0.0372,120.006,846441
212,"Magic Killer","Moon Diagrams","alternative hip hop",9,0.201,0.737,0.587,0.107,0.806,-13.201,0.0659,0.0281,120.064,330495
213,Bodymaker,"Moon Diagrams","alternative hip hop",8,0.332,0.622,0.624,0.0935,0.822,-10.076,0.0331,0.695,119.773,221559
214,"End of Heartache","Moon Diagrams","alternative hip hop",13,0.566,0.658,0.914,0.156,0.702,-8.73,0.0325,0.163,120.017,312155
215,"The Lucky One","Au Revoir Simone","alternative hip hop",19,0.068,0.312,0.216,0.0788,0.000469,-13.123,0.0387,0.0883,80.969,272360
216,"Sad Song","Au Revoir Simone","alternative hip hop",20,0.827,0.624,0.797,0.0841,0.694,-9.539,0.0354,0.0101,155.287,249307
217,"Fallen Snow","Au Revoir Simone","alternative hip hop",17,0.215,0.637,0.454,0.104,0.172,-9.162,0.0322,0.486,150.165,227093
218,"I Couldn't Sleep","Au Revoir Simone","alternative hip hop",11,0.197,0.46,0.404,0.102,0.768,-13.605,0.0301,0.000127,116.558,153773
219,"A Violent Yet Flammable World","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",34,0.307,0.509,0.531,0.11,0.64,-7.55,0.0261,0.0345,141.523,303187
220,"Don't See The Sorrow","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",13,0.0762,0.658,0.173,0.125,0.799,-16.441,0.0298,0.728,133.53,272267
221,"Dark Halls","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",14,0.469,0.57,0.761,0.0961,0.00043,-7.576,0.0382,0.00523,163.69,208613
222,"Night Majestic","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",12,0.534,0.558,0.848,0.18,0.0242,-7.566,0.0339,9.67E-5,171.898,182600
223,Stars,"Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",13,0.572,0.697,0.564,0.0682,0,-6.744,0.03,0.0468,129.88,180880
224,Lark,"Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",30,0.179,0.538,0.414,0.097,0.84,-11.314,0.0258,0.00495,105.714,261813
225,"The Way To There","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",12,0.0396,0.443,0.388,0.127,0.0656,-11.003,0.0246,0.000309,90.866,410200
226,"Fallen Snow (Age of Rockets Remix - Bonus Track)","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",9,0.428,0.52,0.711,0.21,0.601,-7.929,0.0386,0.079,150.029,187293
227,"Another Likely Story","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",20,0.194,0.425,0.582,0.0443,0.000107,-10.712,0.0286,0.00171,114.322,279067
228,Shadows,"Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",29,0.567,0.415,0.613,0.0878,0.54,-10.193,0.0342,0.219,165.008,242973
229,"All or Nothing","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",25,0.76,0.61,0.455,0.0888,0.738,-10.096,0.0319,0.735,150.839,267573
230,"Knight of Wands","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",16,0.201,0.429,0.638,0.149,0.879,-6.999,0.0301,0.0397,89.063,228773
231,"The Last One","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",14,0.0838,0.496,0.0456,0.0979,0.796,-19.337,0.0399,0.964,119.027,281533
232,"Trace a Line","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",14,0.786,0.632,0.498,0.0696,0.634,-11.027,0.0336,0.02,148.096,237587
233,"Only You Can Make You Happy","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",16,0.214,0.337,0.505,0.303,0.00375,-10.473,0.0294,0.0169,141.435,298240
234,"Take Me as I Am","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",24,0.201,0.502,0.202,0.117,0.00828,-16.042,0.0292,0.931,101.201,143013
235,"Anywhere You Looked","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",17,0.34,0.565,0.779,0.117,0.839,-7.66,0.0301,0.137,94.129,219947
236,"Organized Scenery","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",11,0.269,0.421,0.467,0.105,0.0233,-9.203,0.0279,0.0453,132.897,192653
237,"We Are Here","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",12,0.062,0.355,0.136,0.139,0.331,-21.011,0.0374,0.86,148.357,230507
238,"Tell Me","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",12,0.063,0.2,0.376,0.0993,0.0146,-12.396,0.0338,0.428,161.398,251027
239,"More Than","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",19,0.414,0.546,0.777,0.0931,0.24,-6.318,0.0383,0.00255,139.009,290040
240,"The Lead Is Galloping","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",18,0.595,0.555,0.794,0.0781,0.00552,-5.349,0.0289,0.0114,160.965,155080
241,Crazy,"Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",33,0.473,0.509,0.71,0.133,0.0024,-5.451,0.0293,0.00249,174.962,178227
242,"We Both Know","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",16,0.437,0.426,0.565,0.0716,0.98,-9.849,0.0355,0.221,116.65,294120
243,"Just Like a Tree","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",18,0.762,0.641,0.616,0.0703,0.316,-6.51,0.0377,0.0012,137.835,270453
244,"Somebody Who","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",28,0.721,0.607,0.75,0.126,0.737,-5.667,0.0317,0.0269,106.021,208253
245,Gravitron,"Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",17,0.289,0.621,0.619,0.0583,0.177,-6.412,0.0246,0.000514,103.362,275067
246,"Boiling Point","Au Revoir Simone","canadian indie/chamber pop/dance pop/folk-pop/indie pop/indie poptimism/indie rock/indietronica/lilith/metropopolis/permanent wave/pop rock",16,0.123,0.368,0.45,0.0965,0.868,-9.615,0.0292,0.232,89.018,277253
247,"Love You Don't Know Me","Au Revoir Simone","baroque/classical/early music/german baroque/german jazz",14,0.0924,0.609,0.429,0.112,0.843,-10.046,0.0265,0.298,97.802,180213
